text,intent
నేను ట్రైన్ కోసం స్టేషన్లో వెయిట్ చేస్తున్నాను ఏ ప్లాట్‌ఫారమ్ కి రావాలి,PlatformInformation
వైజాగ్ లో నేను టాక్సీ బుక్ చేశాను డ్రైవర్ ఫోన్ ఎత్తడం లేదు,TravelComplaint
తిరుమల వెళ్లే దారిలో బస్సు ఎక్కడ ఆగుతుంది,Transportation
హైదరాబాద్ నుండి వైజాగ్ వెళ్లే బస్సులో ఎంత లగేజ్ తీసుకెళ్లవచ్చు,LuggageIssue
నేను రైలులో ఒక సీటు బుక్ చేసుకున్నాను దాన్ని ఎలా మార్చుకోవాలి,SeatSelection
విజయవాడ స్టేషన్లో టికెట్ కౌంటర్ ఎక్కడ ఉంది,NavigationHelp
హైదరాబాద్ లో హోటల్ ఎక్కడ బుక్ చేయాలి,TravelPlanning
నేను నా కుటుంబంతో కలిసి వెళ్తున్నాను అక్కడ దర్శనం ఎలా జరుగుతుంది,TravelPlanning
నేను ఫ్లైట్ టికెట్ బుక్ చేశాను దాన్ని ఎలా క్యాన్సిల్ చేయాలి,TicketCancellation
వైజాగ్ లో నేను బీచ్ కి వెళ్లాలి ఎలా వెళ్ళాలి,RoutePlanning
తిరుపతిలో హోటల్ ఎలా బుక్ చేయాలి,TravelPlanning
హైదరాబాద్ నుండి వైజాగ్ కి ట్రైన్ ఎన్ని గంటలకు ఉంది,TrainStatus
విజయవాడలో నేను ఆటో ఎక్కడ దొరుకుతుంది,Transportation
నేను ట్రైన్ లో ఉన్నాను టికెట్ చెకర్ వచ్చి నా టికెట్ అడుగుతున్నారు,TravelAssistance
నేను ఫ్లైట్ కోసం ఎయిర్‌పోర్ట్ కి వెళ్తున్నాను ఎంత ముందు వెళ్లాలి,TravelPlanning
హైదరాబాద్ లో రాత్రిపూట ప్రయాణం సురక్షితమేనా,TravelSafety
నేను రైలు టికెట్ బుక్ చేశాను అది కన్ఫర్మ్ కాలేదు,WaitingList
తిరుపతిలో నేను హోటల్ బుక్ చేశాను చెక్-ఇన్ టైమ్ ఎప్పుడు,TravelPlanning
నేను ఫ్లైట్ లో నా ఫోన్ మర్చిపోయాను,TravelAssistance
వైజాగ్ లో నేను టాక్సీ ఎక్కడ దొరుకుతుంది,Transportation
హైదరాబాద్ నుండి వైజాగ్ కి ట్రైన్ టికెట్ ధర ఎంత,FareInquiry
నేను ట్రైన్ కోసం వెయిట్ చేస్తున్నాను నా ట్రైన్ ఎప్పుడు వస్తుంది,TrainStatus
తిరుపతిలో నేను దర్శనం ఎలా చేయాలి,TravelPlanning
హైదరాబాద్ లో బస్సు ఎక్కడ దొరుకుతుంది,Transportation
నేను రైలు టికెట్ క్యాన్సిల్ చేశాను నా డబ్బులు ఎప్పుడు వస్తాయి,RefundRequest
విజయవాడ లో నేను హోటల్ ఎక్కడ బుక్ చేయాలి,TravelPlanning
నేను ఫ్లైట్ టికెట్ బుక్ చేశాను నా సీటు నంబర్ ఎక్కడ చూడాలి,SeatSelection
వైజాగ్ లో నేను హోటల్ బుక్ చేశాను అక్కడ ఎలా వెళ్ళాలి,RoutePlanning
తిరుపతిలో నేను ఎలా దర్శనం చేసుకోవాలి,TravelPlanning
హైదరాబాద్ నుండి వైజాగ్ కి ఫ్లైట్ లో ఏమైనా ఫుడ్ ఇస్తారా,TravelPlanning
నేను రైలులో ఉన్నాను తర్వాతి స్టేషన్లో ఎలా దిగాలి,NavigationHelp
హైదరాబాద్ లో క్యాబ్ బుక్ చేశాను డ్రైవర్ ఎప్పుడు వస్తాడు,Transportation
నేను నా కుటుంబంతో కలిసి వెళ్తున్నాను అక్కడ హోటల్ లో ఎలా ఉండాలి,TravelPlanning
తిరుమల వెళ్లే దారిలో బస్సు ఎక్కడ ఆగుతుంది,Transportation
హైదరాబాద్ నుండి వైజాగ్ వెళ్లే బస్సులో లగేజ్ ఎలా తీసుకెళ్లాలి,LuggageIssue
నేను రైలు టికెట్ క్యాన్సిల్ చేశాను ఎంత డబ్బులు కట్ అవుతాయి,RefundRequest
విజయవాడ స్టేషన్లో టికెట్ కౌంటర్ ఎక్కడ ఉంది,NavigationHelp
హైదరాబాద్ లో హోటల్ ఎక్కడ బాగుంటుంది,TravelPlanning
నేను నా కుటుంబంతో కలిసి వెళ్తున్నాను అక్కడ ఎలా ఉండాలి,TravelPlanning
తిరుపతిలో నేను దర్శనం ఎలా చేయాలి,TravelPlanning
హైదరాబాద్ నుండి వైజాగ్ కి ఫ్లైట్ ఎన్ని గంటలకు ఉంది,FlightStatus
విజయవాడలో నేను టాక్సీ ఎలా బుక్ చేయాలి,Transportation
నేను ట్రైన్ లో ఉన్నాను తర్వాతి స్టేషన్ ఏంటి,NavigationHelp
హైదరాబాద్ లో ఫ్లైట్ మిస్ అయితే ఏమి చేయాలి,EmergencyTravel
నేను నా స్నేహితులతో కలిసి ట్రెక్కింగ్ వెళ్తున్నాను అక్కడ ఏం పర్మిషన్ తీసుకోవాలి,TravelPlanning
తిరుపతిలో నేను దర్శనం టికెట్ ఆన్‌లైన్లో ఎలా బుక్ చేయాలి,TicketBooking
హైదరాబాద్ లో రాత్రిపూట బస్సు ఎక్కడ ఎక్కాలి,Transportation
విజయవాడ స్టేషన్లో నా బ్యాగ్ మర్చిపోయాను,LuggageIssue
